arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
M_both,2,ALL,571,0.891147,0.808740,0.870470,469,0.874259,0.782631,0.859889
M_both,2,SMC,27,0.613022,0.492928,0.624896,0,nan,nan,nan
M_both,2,<70 bpm,63,0.685990,0.513394,0.655200,36,0.616487,0.376137,0.634412
M_both,2,SMC <70,15,0.528371,0.395975,0.558995,0,nan,nan,nan
M_both,2,>=70 bpm,508,0.916590,0.845367,0.897167,433,0.895690,0.816428,0.878635
M_both,2,bpm 0-70,63,0.685990,0.513394,0.655200,36,0.616487,0.376137,0.634412
M_both,2,bpm 70-100,138,0.880470,0.804982,0.867597,97,0.880242,0.814212,0.860442
M_both,2,bpm 100-130,198,0.937774,0.900626,0.917932,170,0.926307,0.892894,0.911366
M_both,2,bpm 130-160,88,0.930003,0.858121,0.929789,82,0.892484,0.796308,0.896105
M_both,2,bpm 160+,84,0.911942,0.768099,0.862624,84,0.854695,0.683874,0.816348
M_both,2,ds:asap,56,0.778234,0.554585,0.697382,56,0.659840,0.337787,0.614645
M_both,2,ds:ballroom,86,0.965952,0.947922,0.947922,86,0.947183,0.929561,0.940026
M_both,2,ds:beatles,23,0.953944,0.907993,0.907993,23,0.890017,0.763376,0.832293
M_both,2,ds:candombe,5,0.989141,0.978603,0.978603,5,0.985185,0.971429,0.971429
M_both,2,ds:filosax,6,0.978162,0.952701,0.952701,6,0.966819,0.936190,0.936190
M_both,2,ds:groove_midi,42,0.925105,0.881276,0.881276,42,0.910639,0.865213,0.903262
M_both,2,ds:guitarset,23,0.930244,0.881968,0.904512,23,0.925222,0.888127,0.888127
M_both,2,ds:hainsworth,28,0.912821,0.850336,0.910749,28,0.719790,0.626188,0.766519
M_both,2,ds:harmonix,114,0.945167,0.858617,0.941204,114,0.925726,0.836616,0.911368
M_both,2,ds:hjdb,29,0.983220,0.969259,0.969259,29,0.966073,0.942136,0.942136
M_both,2,ds:jaah,15,0.910543,0.787757,0.844930,15,0.764208,0.718843,0.795736
M_both,2,ds:rwc,29,0.836383,0.710612,0.785803,29,0.828032,0.765165,0.821825
M_both,2,ds:simac,75,0.814783,0.731790,0.828663,0,nan,nan,nan
M_both,2,ds:smc,27,0.613022,0.492928,0.624896,0,nan,nan,nan
M_both,2,ds:tapcorrect,13,0.907042,0.769434,0.904802,13,0.901179,0.784320,0.891930
M_both,5,ALL,571,0.895557,0.812131,0.874667,469,0.883470,0.791106,0.870855
M_both,5,SMC,27,0.620932,0.488692,0.630433,0,nan,nan,nan
M_both,5,<70 bpm,63,0.692733,0.521642,0.657720,36,0.632624,0.359065,0.627023
M_both,5,SMC <70,15,0.532231,0.389033,0.563374,0,nan,nan,nan
M_both,5,>=70 bpm,508,0.920711,0.848156,0.901572,433,0.904325,0.827027,0.891128
M_both,5,bpm 0-70,63,0.692733,0.521642,0.657720,36,0.632624,0.359065,0.627023
M_both,5,bpm 70-100,138,0.886985,0.813587,0.876377,97,0.890615,0.824319,0.880183
M_both,5,bpm 100-130,198,0.943330,0.907743,0.926687,170,0.936224,0.905937,0.926967
M_both,5,bpm 130-160,88,0.931955,0.856886,0.932998,82,0.896211,0.798945,0.903346
M_both,5,bpm 160+,84,0.911022,0.755350,0.850840,84,0.863520,0.697866,0.819308
M_both,5,ds:asap,56,0.773709,0.537748,0.673236,56,0.672811,0.340988,0.606381
M_both,5,ds:ballroom,86,0.971301,0.957204,0.957204,86,0.955740,0.941036,0.953052
M_both,5,ds:beatles,23,0.961036,0.910386,0.912733,23,0.903597,0.781859,0.863662
M_both,5,ds:candombe,5,0.996356,0.992778,0.992778,5,0.992593,0.985714,0.985714
M_both,5,ds:filosax,6,0.992280,0.983931,0.983931,6,0.980118,0.960611,0.960611
M_both,5,ds:groove_midi,42,0.931850,0.893504,0.894456,42,0.916219,0.858971,0.903276
M_both,5,ds:guitarset,23,0.938633,0.903985,0.928595,23,0.938953,0.924760,0.932006
M_both,5,ds:hainsworth,28,0.915506,0.835465,0.902470,28,0.730291,0.623511,0.774890
M_both,5,ds:harmonix,114,0.953146,0.868783,0.949275,114,0.938289,0.852216,0.935961
M_both,5,ds:hjdb,29,0.985488,0.974576,0.974576,29,0.965262,0.945066,0.945066
M_both,5,ds:jaah,15,0.912054,0.787158,0.844029,15,0.764191,0.710623,0.788777
M_both,5,ds:rwc,29,0.838895,0.710816,0.790296,29,0.842807,0.776913,0.819438
M_both,5,ds:simac,75,0.821521,0.743882,0.844996,0,nan,nan,nan
M_both,5,ds:smc,27,0.620932,0.488692,0.630433,0,nan,nan,nan
M_both,5,ds:tapcorrect,13,0.882943,0.697268,0.838787,13,0.881749,0.751966,0.860184
M_both,8,ALL,571,0.898735,0.819730,0.882374,469,0.880658,0.793228,0.873904
M_both,8,SMC,27,0.630070,0.514431,0.654177,0,nan,nan,nan
M_both,8,<70 bpm,63,0.697800,0.524005,0.661792,36,0.614446,0.349171,0.631244
M_both,8,SMC <70,15,0.543337,0.407854,0.581142,0,nan,nan,nan
M_both,8,>=70 bpm,508,0.923654,0.856405,0.909730,433,0.902792,0.830147,0.894079
M_both,8,bpm 0-70,63,0.697800,0.524005,0.661792,36,0.614446,0.349171,0.631244
M_both,8,bpm 70-100,138,0.888501,0.815152,0.877869,97,0.889189,0.831250,0.886217
M_both,8,bpm 100-130,198,0.945304,0.912240,0.930699,170,0.934399,0.909416,0.924736
M_both,8,bpm 130-160,88,0.934464,0.865453,0.940846,82,0.893566,0.801037,0.892081
M_both,8,bpm 160+,84,0.919049,0.783086,0.880045,84,0.863538,0.696865,0.843064
M_both,8,ds:asap,56,0.787945,0.565677,0.699607,56,0.663600,0.337963,0.627757
M_both,8,ds:ballroom,86,0.971126,0.956877,0.956877,86,0.955119,0.943708,0.954174
M_both,8,ds:beatles,23,0.962777,0.918683,0.929553,23,0.904577,0.796112,0.870694
M_both,8,ds:candombe,5,0.994647,0.989447,0.989447,5,0.992593,0.985714,0.985714
M_both,8,ds:filosax,6,0.988728,0.976818,0.976818,6,0.976455,0.938641,0.938641
M_both,8,ds:groove_midi,42,0.929530,0.889314,0.889314,42,0.905682,0.852567,0.894848
M_both,8,ds:guitarset,23,0.939250,0.901679,0.925029,23,0.941206,0.919197,0.919197
M_both,8,ds:hainsworth,28,0.916010,0.844325,0.913373,28,0.722653,0.647953,0.797092
M_both,8,ds:harmonix,114,0.955321,0.874739,0.955991,114,0.935291,0.852967,0.925559
M_both,8,ds:hjdb,29,0.984290,0.970252,0.970252,29,0.968218,0.956992,0.956992
M_both,8,ds:jaah,15,0.921162,0.826823,0.887082,15,0.778640,0.733180,0.815968
M_both,8,ds:rwc,29,0.845516,0.717572,0.794347,29,0.829871,0.751758,0.820478
M_both,8,ds:simac,75,0.819653,0.737417,0.838451,0,nan,nan,nan
M_both,8,ds:smc,27,0.630070,0.514431,0.654177,0,nan,nan,nan
M_both,8,ds:tapcorrect,13,0.916991,0.781724,0.920602,13,0.902464,0.783566,0.901362
M_both,11,ALL,571,0.898339,0.819450,0.885394,469,0.883928,0.798717,0.876874
M_both,11,SMC,27,0.622609,0.493294,0.639283,0,nan,nan,nan
M_both,11,<70 bpm,63,0.689993,0.506112,0.666747,36,0.626304,0.369235,0.640205
M_both,11,SMC <70,15,0.538087,0.386206,0.564937,0,nan,nan,nan
M_both,11,>=70 bpm,508,0.924178,0.858309,0.912510,433,0.905347,0.834425,0.896550
M_both,11,bpm 0-70,63,0.689993,0.506112,0.666747,36,0.626304,0.369235,0.640205
M_both,11,bpm 70-100,138,0.887253,0.816610,0.888592,97,0.891853,0.843032,0.895053
M_both,11,bpm 100-130,198,0.946015,0.913144,0.932192,170,0.933745,0.903564,0.921765
M_both,11,bpm 130-160,88,0.936510,0.869813,0.938534,82,0.898494,0.808772,0.901103
M_both,11,bpm 160+,84,0.920447,0.785508,0.878148,84,0.870145,0.709602,0.842805
M_both,11,ds:asap,56,0.778263,0.553095,0.697840,56,0.673489,0.350663,0.638966
M_both,11,ds:ballroom,86,0.969921,0.957074,0.957074,86,0.957739,0.945861,0.956326
M_both,11,ds:beatles,23,0.968666,0.930147,0.930147,23,0.902934,0.784568,0.859150
M_both,11,ds:candombe,5,0.994459,0.985382,0.985382,5,0.992593,0.985714,0.985714
M_both,11,ds:filosax,6,0.985501,0.966941,0.966941,6,0.980159,0.945887,0.945887
M_both,11,ds:groove_midi,42,0.931338,0.896169,0.896169,42,0.906980,0.852387,0.890435
M_both,11,ds:guitarset,23,0.940264,0.901966,0.922561,23,0.938880,0.920513,0.944322
M_both,11,ds:hainsworth,28,0.918306,0.853234,0.922732,28,0.727552,0.646815,0.799067
M_both,11,ds:harmonix,114,0.953253,0.870906,0.957321,114,0.937576,0.858408,0.928825
M_both,11,ds:hjdb,29,0.983637,0.970441,0.970441,29,0.968827,0.962108,0.962108
M_both,11,ds:jaah,15,0.930763,0.836679,0.893852,15,0.783692,0.744027,0.803108
M_both,11,ds:rwc,29,0.847163,0.725402,0.802476,29,0.836706,0.778844,0.835531
M_both,11,ds:simac,75,0.824422,0.743716,0.855796,0,nan,nan,nan
M_both,11,ds:smc,27,0.622609,0.493294,0.639283,0,nan,nan,nan
M_both,11,ds:tapcorrect,13,0.920675,0.778222,0.919543,13,0.908569,0.798381,0.869810
M_both,2,ALL,571,0.891147,0.808740,0.870470,469,0.874259,0.782631,0.859889
M_both,2,SMC,27,0.613022,0.492928,0.624896,0,nan,nan,nan
M_both,2,<70 bpm,63,0.685990,0.513394,0.655200,36,0.616487,0.376137,0.634412
M_both,2,SMC <70,15,0.528371,0.395975,0.558995,0,nan,nan,nan
M_both,2,>=70 bpm,508,0.916590,0.845367,0.897167,433,0.895690,0.816428,0.878635
M_both,2,bpm 0-70,63,0.685990,0.513394,0.655200,36,0.616487,0.376137,0.634412
M_both,2,bpm 70-100,138,0.880470,0.804982,0.867597,97,0.880242,0.814212,0.860442
M_both,2,bpm 100-130,198,0.937774,0.900626,0.917932,170,0.926307,0.892894,0.911366
M_both,2,bpm 130-160,88,0.930003,0.858121,0.929789,82,0.892484,0.796308,0.896105
M_both,2,bpm 160+,84,0.911942,0.768099,0.862624,84,0.854695,0.683874,0.816348
M_both,2,ds:asap,56,0.778234,0.554585,0.697382,56,0.659840,0.337787,0.614645
M_both,2,ds:ballroom,86,0.965952,0.947922,0.947922,86,0.947183,0.929561,0.940026
M_both,2,ds:beatles,23,0.953944,0.907993,0.907993,23,0.890017,0.763376,0.832293
M_both,2,ds:candombe,5,0.989141,0.978603,0.978603,5,0.985185,0.971429,0.971429
M_both,2,ds:filosax,6,0.978162,0.952701,0.952701,6,0.966819,0.936190,0.936190
M_both,2,ds:groove_midi,42,0.925105,0.881276,0.881276,42,0.910639,0.865213,0.903262
M_both,2,ds:guitarset,23,0.930244,0.881968,0.904512,23,0.925222,0.888127,0.888127
M_both,2,ds:hainsworth,28,0.912821,0.850336,0.910749,28,0.719790,0.626188,0.766519
M_both,2,ds:harmonix,114,0.945167,0.858617,0.941204,114,0.925726,0.836616,0.911368
M_both,2,ds:hjdb,29,0.983220,0.969259,0.969259,29,0.966073,0.942136,0.942136
M_both,2,ds:jaah,15,0.910543,0.787757,0.844930,15,0.764208,0.718843,0.795736
M_both,2,ds:rwc,29,0.836383,0.710612,0.785803,29,0.828032,0.765165,0.821825
M_both,2,ds:simac,75,0.814783,0.731790,0.828663,0,nan,nan,nan
M_both,2,ds:smc,27,0.613022,0.492928,0.624896,0,nan,nan,nan
M_both,2,ds:tapcorrect,13,0.907042,0.769434,0.904802,13,0.901179,0.784320,0.891930
M_both,5,ALL,571,0.895557,0.812131,0.874667,469,0.883470,0.791106,0.870855
M_both,5,SMC,27,0.620932,0.488692,0.630433,0,nan,nan,nan
M_both,5,<70 bpm,63,0.692733,0.521642,0.657720,36,0.632624,0.359065,0.627023
M_both,5,SMC <70,15,0.532231,0.389033,0.563374,0,nan,nan,nan
M_both,5,>=70 bpm,508,0.920711,0.848156,0.901572,433,0.904325,0.827027,0.891128
M_both,5,bpm 0-70,63,0.692733,0.521642,0.657720,36,0.632624,0.359065,0.627023
M_both,5,bpm 70-100,138,0.886985,0.813587,0.876377,97,0.890615,0.824319,0.880183
M_both,5,bpm 100-130,198,0.943330,0.907743,0.926687,170,0.936224,0.905937,0.926967
M_both,5,bpm 130-160,88,0.931955,0.856886,0.932998,82,0.896211,0.798945,0.903346
M_both,5,bpm 160+,84,0.911022,0.755350,0.850840,84,0.863520,0.697866,0.819308
M_both,5,ds:asap,56,0.773709,0.537748,0.673236,56,0.672811,0.340988,0.606381
M_both,5,ds:ballroom,86,0.971301,0.957204,0.957204,86,0.955740,0.941036,0.953052
M_both,5,ds:beatles,23,0.961036,0.910386,0.912733,23,0.903597,0.781859,0.863662
M_both,5,ds:candombe,5,0.996356,0.992778,0.992778,5,0.992593,0.985714,0.985714
M_both,5,ds:filosax,6,0.992280,0.983931,0.983931,6,0.980118,0.960611,0.960611
M_both,5,ds:groove_midi,42,0.931850,0.893504,0.894456,42,0.916219,0.858971,0.903276
M_both,5,ds:guitarset,23,0.938633,0.903985,0.928595,23,0.938953,0.924760,0.932006
M_both,5,ds:hainsworth,28,0.915506,0.835465,0.902470,28,0.730291,0.623511,0.774890
M_both,5,ds:harmonix,114,0.953146,0.868783,0.949275,114,0.938289,0.852216,0.935961
M_both,5,ds:hjdb,29,0.985488,0.974576,0.974576,29,0.965262,0.945066,0.945066
M_both,5,ds:jaah,15,0.912054,0.787158,0.844029,15,0.764191,0.710623,0.788777
M_both,5,ds:rwc,29,0.838895,0.710816,0.790296,29,0.842807,0.776913,0.819438
M_both,5,ds:simac,75,0.821521,0.743882,0.844996,0,nan,nan,nan
M_both,5,ds:smc,27,0.620932,0.488692,0.630433,0,nan,nan,nan
M_both,5,ds:tapcorrect,13,0.882943,0.697268,0.838787,13,0.881749,0.751966,0.860184
M_both,8,ALL,571,0.898735,0.819730,0.882374,469,0.880658,0.793228,0.873904
M_both,8,SMC,27,0.630070,0.514431,0.654177,0,nan,nan,nan
M_both,8,<70 bpm,63,0.697800,0.524005,0.661792,36,0.614446,0.349171,0.631244
M_both,8,SMC <70,15,0.543337,0.407854,0.581142,0,nan,nan,nan
M_both,8,>=70 bpm,508,0.923654,0.856405,0.909730,433,0.902792,0.830147,0.894079
M_both,8,bpm 0-70,63,0.697800,0.524005,0.661792,36,0.614446,0.349171,0.631244
M_both,8,bpm 70-100,138,0.888501,0.815152,0.877869,97,0.889189,0.831250,0.886217
M_both,8,bpm 100-130,198,0.945304,0.912240,0.930699,170,0.934399,0.909416,0.924736
M_both,8,bpm 130-160,88,0.934464,0.865453,0.940846,82,0.893566,0.801037,0.892081
M_both,8,bpm 160+,84,0.919049,0.783086,0.880045,84,0.863538,0.696865,0.843064
M_both,8,ds:asap,56,0.787945,0.565677,0.699607,56,0.663600,0.337963,0.627757
M_both,8,ds:ballroom,86,0.971126,0.956877,0.956877,86,0.955119,0.943708,0.954174
M_both,8,ds:beatles,23,0.962777,0.918683,0.929553,23,0.904577,0.796112,0.870694
M_both,8,ds:candombe,5,0.994647,0.989447,0.989447,5,0.992593,0.985714,0.985714
M_both,8,ds:filosax,6,0.988728,0.976818,0.976818,6,0.976455,0.938641,0.938641
M_both,8,ds:groove_midi,42,0.929530,0.889314,0.889314,42,0.905682,0.852567,0.894848
M_both,8,ds:guitarset,23,0.939250,0.901679,0.925029,23,0.941206,0.919197,0.919197
M_both,8,ds:hainsworth,28,0.916010,0.844325,0.913373,28,0.722653,0.647953,0.797092
